suburb,timestamp,price,percentage_change
Loxton North,2023-08-22,418300.0,0.0
Loxton North,2023-09-19,418300.0,0.0
Loxton North,2023-09-28,418300.0,0.0
Loxton North,2023-10-17,418300.0,0.0
Loxton North,2023-10-23,418300.0,0.0
Loxton North,2023-11-11,418300.0,0.0
Loxton North,2024-05-24,384000.0,0.0
Lucindale,2023-08-22,343800.0,0.0
Lucindale,2023-09-19,343800.0,0.0
Lucindale,2023-09-28,343800.0,0.0
Lucindale,2023-10-17,343800.0,0.0
Lucindale,2023-10-23,343800.0,0.0
Lucindale,2023-11-11,343800.0,0.0
Lucindale,2024-05-24,343800.0,0.0
Lyndoch,2023-08-22,593200.0,3.0849629130141607
Lyndoch,2023-09-19,611500.0,3.0849629130141607
Lyndoch,2023-09-28,611500.0,3.0849629130141607
Lyndoch,2023-10-17,609400.0,3.0849629130141607
Lyndoch,2023-10-23,609400.0,3.0849629130141607
Lyndoch,2023-11-11,609400.0,3.0849629130141607
Lyndoch,2024-05-24,671400.0,3.0849629130141607
Lynton,2023-08-22,1523300.0,0.0
Lynton,2023-09-19,1523300.0,0.0
Lynton,2023-09-28,1523300.0,0.0
Lynton,2023-10-17,1523300.0,0.0
Lynton,2023-10-23,1523300.0,0.0
Lynton,2023-11-11,1523300.0,0.0
Lynton,2024-05-24,1523300.0,0.0
Lyrup,2023-08-22,344600.0,5.71677307022635
Lyrup,2023-09-19,364300.0,5.71677307022635
Lyrup,2023-09-28,364300.0,5.71677307022635
Lyrup,2023-10-17,364300.0,5.71677307022635
Lyrup,2023-10-23,364300.0,5.71677307022635
Lyrup,2023-11-11,364300.0,5.71677307022635
Lyrup,2024-05-24,364300.0,5.71677307022635
Macclesfield,2023-08-22,669300.0,0.8068130883012102
Macclesfield,2023-09-19,674700.0,0.8068130883012102
Macclesfield,2023-09-28,674700.0,0.8068130883012102
Macclesfield,2023-10-17,674700.0,0.8068130883012102
Macclesfield,2023-10-23,674700.0,0.8068130883012102
Macclesfield,2023-11-11,674700.0,0.8068130883012102
Macclesfield,2024-05-24,786500.0,0.8068130883012102
Macdonald Park,2023-08-22,931600.0,0.0
Macdonald Park,2023-09-19,931600.0,0.0
Macdonald Park,2023-09-28,931600.0,0.0
Macdonald Park,2023-10-17,836300.0,0.0
Macdonald Park,2023-10-23,836300.0,0.0
Macdonald Park,2023-11-11,836300.0,0.0
Macdonald Park,2024-05-24,1082500.0,0.0
Magill,2023-08-22,994400.0,0.7441673370876911
Magill,2023-09-19,1001800.0,0.7441673370876911
Magill,2023-09-28,1001800.0,0.7441673370876911
Magill,2023-10-17,1000300.0,0.7441673370876911
Magill,2023-10-23,1000300.0,0.7441673370876911
Magill,2023-11-11,1000300.0,0.7441673370876911
Magill,2024-05-24,1029000.0,0.7441673370876911
Maitland,2023-08-22,281600.0,10.369318181818182
Maitland,2023-09-19,310800.0,10.369318181818182
Maitland,2023-09-28,310800.0,10.369318181818182
Maitland,2023-10-17,318000.0,10.369318181818182
Maitland,2023-10-23,318000.0,10.369318181818182
Maitland,2023-11-11,318000.0,10.369318181818182
Maitland,2024-05-24,374500.0,10.369318181818182
Mallala,2023-08-22,421300.0,8.734868264894374
Mallala,2023-09-19,458100.0,8.734868264894374
Mallala,2023-09-28,458100.0,8.734868264894374
Mallala,2023-10-17,458100.0,8.734868264894374
Mallala,2023-10-23,458100.0,8.734868264894374
Mallala,2023-11-11,458100.0,8.734868264894374
Mallala,2024-05-24,500300.0,8.734868264894374
Malvern,2023-08-22,1532900.0,4.305564616087155
Malvern,2023-09-19,1598900.0,4.305564616087155
Malvern,2023-09-28,1598900.0,4.305564616087155
Malvern,2023-10-17,1599000.0,4.305564616087155
Malvern,2023-10-23,1599000.0,4.305564616087155
Malvern,2023-11-11,1599000.0,4.305564616087155
Malvern,2024-05-24,1809100.0,4.305564616087155
Manningham,2023-08-22,901600.0,-8.873114463176575
Manningham,2023-09-19,821600.0,-8.873114463176575
Manningham,2023-09-28,821600.0,-8.873114463176575
Manningham,2023-10-17,837800.0,-8.873114463176575
Manningham,2023-10-23,837800.0,-8.873114463176575
Manningham,2023-11-11,837800.0,-8.873114463176575
Manningham,2024-05-24,921200.0,-8.873114463176575
Mannum,2023-08-22,359200.0,12.221603563474387
Mannum,2023-09-19,403100.0,12.221603563474387
Mannum,2023-09-28,403100.0,12.221603563474387
Mannum,2023-10-17,403100.0,12.221603563474387
Mannum,2023-10-23,403100.0,12.221603563474387
Mannum,2023-11-11,403100.0,12.221603563474387
Mannum,2024-05-24,500100.0,12.221603563474387
Mansfield Park,2023-08-22,604000.0,1.9867549668874174
Mansfield Park,2023-09-19,616000.0,1.9867549668874174
Mansfield Park,2023-09-28,616000.0,1.9867549668874174
Mansfield Park,2023-10-17,616400.0,1.9867549668874174
Mansfield Park,2023-10-23,616400.0,1.9867549668874174
Mansfield Park,2023-11-11,616400.0,1.9867549668874174
Mansfield Park,2024-05-24,669300.0,1.9867549668874174
Marden,2023-08-22,859900.0,1.4420281428073032
Marden,2023-09-19,872300.0,1.4420281428073032
Marden,2023-09-28,872300.0,1.4420281428073032
Marden,2023-10-17,850700.0,1.4420281428073032
Marden,2023-10-23,850700.0,1.4420281428073032
Marden,2023-11-11,850700.0,1.4420281428073032
Marden,2024-05-24,978400.0,1.4420281428073032
Marino,2023-08-22,1115500.0,2.7790228597041686
Marino,2023-09-19,1146500.0,2.7790228597041686
Marino,2023-09-28,1146500.0,2.7790228597041686
Marino,2023-10-17,1134400.0,2.7790228597041686
Marino,2023-10-23,1134400.0,2.7790228597041686
Marino,2023-11-11,1134400.0,2.7790228597041686
Marino,2024-05-24,1256600.0,2.7790228597041686
Marion,2023-08-22,717200.0,-2.467930842163971
Marion,2023-09-19,699500.0,-2.467930842163971
Marion,2023-09-28,699500.0,-2.467930842163971
Marion,2023-10-17,718700.0,-2.467930842163971
Marion,2023-10-23,718700.0,-2.467930842163971
Marion,2023-11-11,718700.0,-2.467930842163971
Marion,2024-05-24,857300.0,-2.467930842163971
Marion Bay,2023-08-22,361500.0,2.627939142461964
Marion Bay,2023-09-19,371000.0,2.627939142461964
Marion Bay,2023-09-28,371000.0,2.627939142461964
Marion Bay,2023-10-17,371000.0,2.627939142461964
Marion Bay,2023-10-23,371000.0,2.627939142461964
Marion Bay,2023-11-11,371000.0,2.627939142461964
Marion Bay,2024-05-24,500000.0,2.627939142461964
Marleston,2023-08-22,746700.0,-1.4329717423329316
Marleston,2023-09-19,736000.0,-1.4329717423329316
Marleston,2023-09-28,736000.0,-1.4329717423329316
Marleston,2023-10-17,746100.0,-1.4329717423329316
Marleston,2023-10-23,746100.0,-1.4329717423329316
Marleston,2023-11-11,746100.0,-1.4329717423329316
Marleston,2024-05-24,818100.0,-1.4329717423329316
Marryatville,2023-08-22,1218300.0,5.064434047443159
Marryatville,2023-09-19,1280000.0,5.064434047443159
Marryatville,2023-09-28,1280000.0,5.064434047443159
Marryatville,2023-10-17,1280000.0,5.064434047443159
Marryatville,2023-10-23,1280000.0,5.064434047443159
Marryatville,2023-11-11,1280000.0,5.064434047443159
Marryatville,2024-05-24,1115500.0,5.064434047443159
Maslin Beach,2023-08-22,708100.0,-4.307301228640022
Maslin Beach,2023-09-19,677600.0,-4.307301228640022
Maslin Beach,2023-09-28,677600.0,-4.307301228640022
Maslin Beach,2023-10-17,677600.0,-4.307301228640022
Maslin Beach,2023-10-23,677600.0,-4.307301228640022
Maslin Beach,2023-11-11,677600.0,-4.307301228640022
Maslin Beach,2024-05-24,794600.0,-4.307301228640022
Mawson Lakes,2023-08-22,670800.0,1.9827072152653546
Mawson Lakes,2023-09-19,684100.0,1.9827072152653546
Mawson Lakes,2023-09-28,684100.0,1.9827072152653546
Mawson Lakes,2023-10-17,686100.0,1.9827072152653546
Mawson Lakes,2023-10-23,686100.0,1.9827072152653546
Mawson Lakes,2023-11-11,686100.0,1.9827072152653546
Mawson Lakes,2024-05-24,740300.0,1.9827072152653546
Maylands,2023-08-22,1272500.0,23.214145383104125
Maylands,2023-09-19,1567900.0,23.214145383104125
Maylands,2023-09-28,1567900.0,23.214145383104125
Maylands,2023-10-17,1567900.0,23.214145383104125
Maylands,2023-10-23,1567900.0,23.214145383104125
Maylands,2023-11-11,1567900.0,23.214145383104125
Maylands,2024-05-24,1375100.0,23.214145383104125
McCracken,2023-08-22,636800.0,-7.726130653266332
McCracken,2023-09-19,587600.0,-7.726130653266332
McCracken,2023-09-28,587600.0,-7.726130653266332
McCracken,2023-10-17,587600.0,-7.726130653266332
McCracken,2023-10-23,587600.0,-7.726130653266332
McCracken,2023-11-11,587600.0,-7.726130653266332
McCracken,2024-05-24,785800.0,-7.726130653266332
McLaren Vale,2023-08-22,843200.0,-6.427893738140418
McLaren Vale,2023-09-19,789000.0,-6.427893738140418
McLaren Vale,2023-09-28,789000.0,-6.427893738140418
McLaren Vale,2023-10-17,795500.0,-6.427893738140418
McLaren Vale,2023-10-23,795500.0,-6.427893738140418
McLaren Vale,2023-11-11,795500.0,-6.427893738140418
McLaren Vale,2024-05-24,877300.0,-6.427893738140418
Mclaren Flat,2023-08-22,1073800.0,-18.14118085304526
Mclaren Flat,2023-09-19,879000.0,-18.14118085304526
Mclaren Flat,2023-09-28,879000.0,-18.14118085304526
Mclaren Flat,2023-10-17,879000.0,-18.14118085304526
Mclaren Flat,2023-10-23,879000.0,-18.14118085304526
Mclaren Flat,2023-11-11,879000.0,-18.14118085304526
Mclaren Flat,2024-05-24,1027500.0,-18.14118085304526
Meadows,2023-08-22,722100.0,-6.093338872732309
Meadows,2023-09-19,678100.0,-6.093338872732309
Meadows,2023-09-28,678100.0,-6.093338872732309
Meadows,2023-10-17,691400.0,-6.093338872732309
Meadows,2023-10-23,691400.0,-6.093338872732309
Meadows,2023-11-11,691400.0,-6.093338872732309
Meadows,2024-05-24,807200.0,-6.093338872732309
Medindie,2023-08-22,2343800.0,7.065449270415565
Medindie,2023-09-19,2509400.0,7.065449270415565
Medindie,2023-09-28,2509400.0,7.065449270415565
Medindie,2023-10-17,2509400.0,7.065449270415565
Medindie,2023-10-23,2509400.0,7.065449270415565
Medindie,2023-11-11,2509400.0,7.065449270415565
Medindie,2024-05-24,2829000.0,7.065449270415565
Medindie Gardens,2023-08-22,1313300.0,0.0
Medindie Gardens,2023-09-19,1313300.0,0.0
Medindie Gardens,2023-09-28,1313300.0,0.0
Medindie Gardens,2023-10-17,1313300.0,0.0
Medindie Gardens,2023-10-23,1313300.0,0.0
Medindie Gardens,2023-11-11,1313300.0,0.0
Medindie Gardens,2024-05-24,1313300.0,0.0
Melrose,2023-08-22,291000.0,0.0
Melrose,2023-09-19,291000.0,0.0
Melrose,2023-09-28,291000.0,0.0
Melrose,2023-10-17,291000.0,0.0
Melrose,2023-10-23,291000.0,0.0
Melrose,2023-11-11,291000.0,0.0
Melrose,2024-05-24,291000.0,0.0
Melrose Park,2023-08-22,860700.0,2.590914372022772
Melrose Park,2023-09-19,883000.0,2.590914372022772
Melrose Park,2023-09-28,883000.0,2.590914372022772
Melrose Park,2023-10-17,902900.0,2.590914372022772
Melrose Park,2023-10-23,902900.0,2.590914372022772
Melrose Park,2023-11-11,902900.0,2.590914372022772
Melrose Park,2024-05-24,969100.0,2.590914372022772
Meningie,2023-08-22,351300.0,5.892399658411613
Meningie,2023-09-19,372000.0,5.892399658411613
Meningie,2023-09-28,372000.0,5.892399658411613
Meningie,2023-10-17,362200.0,5.892399658411613
Meningie,2023-10-23,362200.0,5.892399658411613
Meningie,2023-11-11,362200.0,5.892399658411613
Meningie,2024-05-24,433000.0,5.892399658411613
Middleton,2023-08-22,926200.0,2.494061757719715
Middleton,2023-09-19,949300.0,2.494061757719715
Middleton,2023-09-28,949300.0,2.494061757719715
Middleton,2023-10-17,949300.0,2.494061757719715
Middleton,2023-10-23,949300.0,2.494061757719715
Middleton,2023-11-11,949300.0,2.494061757719715
Middleton,2024-05-24,911600.0,2.494061757719715
Mil Lel,2023-08-22,467300.0,0.0
Mil Lel,2023-09-19,467300.0,0.0
Mil Lel,2023-09-28,467300.0,0.0
Mil Lel,2023-10-17,467300.0,0.0
Mil Lel,2023-10-23,467300.0,0.0
Mil Lel,2023-11-11,467300.0,0.0
Mil Lel,2024-05-24,467300.0,0.0
Milang,2023-08-22,445100.0,-1.1233430689732644
Milang,2023-09-19,440100.0,-1.1233430689732644
Milang,2023-09-28,440100.0,-1.1233430689732644
Milang,2023-10-17,440100.0,-1.1233430689732644
Milang,2023-10-23,440100.0,-1.1233430689732644
Milang,2023-11-11,440100.0,-1.1233430689732644
Milang,2024-05-24,452200.0,-1.1233430689732644
Mile End,2023-08-22,905000.0,-4.30939226519337
Mile End,2023-09-19,866000.0,-4.30939226519337
Mile End,2023-09-28,866000.0,-4.30939226519337
Mile End,2023-10-17,865100.0,-4.30939226519337
Mile End,2023-10-23,865100.0,-4.30939226519337
Mile End,2023-11-11,865100.0,-4.30939226519337
Mile End,2024-05-24,1008600.0,-4.30939226519337
Millicent,2023-08-22,378200.0,-1.3749338974087784
Millicent,2023-09-19,373000.0,-1.3749338974087784
Millicent,2023-09-28,373000.0,-1.3749338974087784
Millicent,2023-10-17,373500.0,-1.3749338974087784
Millicent,2023-10-23,373500.0,-1.3749338974087784
Millicent,2023-11-11,373500.0,-1.3749338974087784
Millicent,2024-05-24,327000.0,-1.3749338974087784
Millswood,2023-08-22,1648800.0,-7.108199902959729
Millswood,2023-09-19,1531600.0,-7.108199902959729
Millswood,2023-09-28,1531600.0,-7.108199902959729
Millswood,2023-10-17,1558500.0,-7.108199902959729
Millswood,2023-10-23,1558500.0,-7.108199902959729
Millswood,2023-11-11,1558500.0,-7.108199902959729
Millswood,2024-05-24,1572800.0,-7.108199902959729
Minlaton,2023-08-22,319000.0,-1.0344827586206897
Minlaton,2023-09-19,315700.0,-1.0344827586206897
Minlaton,2023-09-28,315700.0,-1.0344827586206897
Minlaton,2023-10-17,315700.0,-1.0344827586206897
Minlaton,2023-10-23,315700.0,-1.0344827586206897
Minlaton,2023-11-11,315700.0,-1.0344827586206897
Minlaton,2024-05-24,309000.0,-1.0344827586206897
Minnipa,2023-08-22,128300.0,0.0
Minnipa,2023-09-19,128300.0,0.0
Minnipa,2023-09-28,128300.0,0.0
Minnipa,2023-10-17,128300.0,0.0
Minnipa,2023-10-23,128300.0,0.0
Minnipa,2023-11-11,128300.0,0.0
Minnipa,2024-05-24,128300.0,0.0
Miranda,2023-08-22,196600.0,0.0
Miranda,2023-09-19,196600.0,0.0
Miranda,2023-09-28,196600.0,0.0
Miranda,2023-10-17,196600.0,0.0
Miranda,2023-10-23,196600.0,0.0
Miranda,2023-11-11,196600.0,0.0
Miranda,2024-05-24,196600.0,0.0
Mitcham,2023-08-22,1518000.0,-16.936758893280633
Mitcham,2023-09-19,1260900.0,-16.936758893280633
Mitcham,2023-09-28,1260900.0,-16.936758893280633
Mitcham,2023-10-17,1260900.0,-16.936758893280633
Mitcham,2023-10-23,1260900.0,-16.936758893280633
Mitcham,2023-11-11,1260900.0,-16.936758893280633
Mitcham,2024-05-24,1261700.0,-16.936758893280633
Mitchell Park,2023-08-22,649800.0,-1.046475838719606
Mitchell Park,2023-09-19,643000.0,-1.046475838719606
Mitchell Park,2023-09-28,643000.0,-1.046475838719606
Mitchell Park,2023-10-17,648100.0,-1.046475838719606
Mitchell Park,2023-10-23,648100.0,-1.046475838719606
Mitchell Park,2023-11-11,648100.0,-1.046475838719606
Mitchell Park,2024-05-24,691600.0,-1.046475838719606
Moana,2023-08-22,721400.0,5.766565012475742
Moana,2023-09-19,763000.0,5.766565012475742
Moana,2023-09-28,763000.0,5.766565012475742
Moana,2023-10-17,763000.0,5.766565012475742
Moana,2023-10-23,763000.0,5.766565012475742
Moana,2023-11-11,763000.0,5.766565012475742
Moana,2024-05-24,841100.0,5.766565012475742
Moculta,2023-08-22,583300.0,-12.394993999657125
Moculta,2023-09-19,511000.0,-12.394993999657125
Moculta,2023-09-28,511000.0,-12.394993999657125
Moculta,2023-10-17,511000.0,-12.394993999657125
Moculta,2023-10-23,511000.0,-12.394993999657125
Moculta,2023-11-11,511000.0,-12.394993999657125
Moculta,2024-05-24,377000.0,-12.394993999657125
Modbury,2023-08-22,596900.0,1.3402579996649355
Modbury,2023-09-19,604900.0,1.3402579996649355
Modbury,2023-09-28,604900.0,1.3402579996649355
Modbury,2023-10-17,610300.0,1.3402579996649355
Modbury,2023-10-23,610300.0,1.3402579996649355
Modbury,2023-11-11,610300.0,1.3402579996649355
Modbury,2024-05-24,680600.0,1.3402579996649355
Modbury Heights,2023-08-22,653200.0,0.10716472749540723
Modbury Heights,2023-09-19,653900.0,0.10716472749540723
Modbury Heights,2023-09-28,653900.0,0.10716472749540723
Modbury Heights,2023-10-17,655700.0,0.10716472749540723
Modbury Heights,2023-10-23,655700.0,0.10716472749540723
Modbury Heights,2023-11-11,655700.0,0.10716472749540723
Modbury Heights,2024-05-24,714800.0,0.10716472749540723
Modbury North,2023-08-22,608300.0,1.9398323195791551
Modbury North,2023-09-19,620100.0,1.9398323195791551
Modbury North,2023-09-28,620100.0,1.9398323195791551
Modbury North,2023-10-17,628800.0,1.9398323195791551
Modbury North,2023-10-23,628800.0,1.9398323195791551
Modbury North,2023-11-11,628800.0,1.9398323195791551
Modbury North,2024-05-24,691400.0,1.9398323195791551
Monarto South,2023-08-22,336100.0,0.0
Monarto South,2023-09-19,336100.0,0.0
Monarto South,2023-09-28,336100.0,0.0
Monarto South,2023-10-17,336100.0,0.0
Monarto South,2023-10-23,336100.0,0.0
Monarto South,2023-11-11,336100.0,0.0
Monarto South,2024-05-24,336100.0,0.0
Monash,2023-08-22,513300.0,-8.240794856808883
Monash,2023-09-19,471000.0,-8.240794856808883
Monash,2023-09-28,471000.0,-8.240794856808883
Monash,2023-10-17,471000.0,-8.240794856808883
Monash,2023-10-23,471000.0,-8.240794856808883
Monash,2023-11-11,471000.0,-8.240794856808883
Monash,2024-05-24,348700.0,-8.240794856808883
Montacute,2023-08-22,558100.0,0.0
Montacute,2023-09-19,558100.0,0.0
Montacute,2023-09-28,558100.0,0.0
Montacute,2023-10-17,558100.0,0.0
Montacute,2023-10-23,558100.0,0.0
Montacute,2023-11-11,558100.0,0.0
Montacute,2024-05-24,558100.0,0.0
Moonta,2023-08-22,438700.0,-17.392295418281286
Moonta,2023-09-19,362400.0,-17.392295418281286
Moonta,2023-09-28,362400.0,-17.392295418281286
Moonta,2023-10-17,362400.0,-17.392295418281286
Moonta,2023-10-23,362400.0,-17.392295418281286
Moonta,2023-11-11,362400.0,-17.392295418281286
Moonta,2024-05-24,418500.0,-17.392295418281286
Moonta Bay,2023-08-22,473600.0,4.877533783783783
Moonta Bay,2023-09-19,496700.0,4.877533783783783
Moonta Bay,2023-09-28,496700.0,4.877533783783783
Moonta Bay,2023-10-17,506400.0,4.877533783783783
Moonta Bay,2023-10-23,506400.0,4.877533783783783
Moonta Bay,2023-11-11,506400.0,4.877533783783783
Moonta Bay,2024-05-24,557700.0,4.877533783783783
Moonta Mines,2023-08-22,253300.0,-18.397157520726413
Moonta Mines,2023-09-19,206700.0,-18.397157520726413
Moonta Mines,2023-09-28,206700.0,-18.397157520726413
Moonta Mines,2023-10-17,206700.0,-18.397157520726413
Moonta Mines,2023-10-23,206700.0,-18.397157520726413
Moonta Mines,2023-11-11,206700.0,-18.397157520726413
Moonta Mines,2024-05-24,199600.0,-18.397157520726413
Moorak,2023-08-22,498300.0,0.0
Moorak,2023-09-19,498300.0,0.0
Moorak,2023-09-28,498300.0,0.0
Moorak,2023-10-17,498300.0,0.0
Moorak,2023-10-23,498300.0,0.0
Moorak,2023-11-11,498300.0,0.0
Moorak,2024-05-24,779600.0,0.0
Moorook,2023-08-22,290000.0,0.0
Moorook,2023-09-19,290000.0,0.0
Moorook,2023-09-28,290000.0,0.0
Moorook,2023-10-17,290000.0,0.0
Moorook,2023-10-23,290000.0,0.0
Moorook,2023-11-11,290000.0,0.0
Moorook,2024-05-24,290000.0,0.0
Morgan,2023-08-22,477500.0,-48.60732984293193
Morgan,2023-09-19,245400.0,-48.60732984293193
Morgan,2023-09-28,245400.0,-48.60732984293193
Morgan,2023-10-17,245400.0,-48.60732984293193
Morgan,2023-10-23,245400.0,-48.60732984293193
Morgan,2023-11-11,245400.0,-48.60732984293193
Morgan,2024-05-24,277300.0,-48.60732984293193
Morphett Vale,2023-08-22,526600.0,0.34181541967337636
Morphett Vale,2023-09-19,528400.0,0.34181541967337636
Morphett Vale,2023-09-28,528400.0,0.34181541967337636
Morphett Vale,2023-10-17,530500.0,0.34181541967337636
Morphett Vale,2023-10-23,530500.0,0.34181541967337636
Morphett Vale,2023-11-11,530500.0,0.34181541967337636
Morphett Vale,2024-05-24,587400.0,0.34181541967337636
Morphettville,2023-08-22,703300.0,4.237167638276695
Morphettville,2023-09-19,733100.0,4.237167638276695
Morphettville,2023-09-28,733100.0,4.237167638276695
Morphettville,2023-10-17,749800.0,4.237167638276695
Morphettville,2023-10-23,749800.0,4.237167638276695
Morphettville,2023-11-11,749800.0,4.237167638276695
Morphettville,2024-05-24,830800.0,4.237167638276695
Mount Barker,2023-08-22,628900.0,1.0176498648433774
Mount Barker,2023-09-19,635300.0,1.0176498648433774
Mount Barker,2023-09-28,635300.0,1.0176498648433774
Mount Barker,2023-10-17,638300.0,1.0176498648433774
Mount Barker,2023-10-23,638300.0,1.0176498648433774
Mount Barker,2023-11-11,638300.0,1.0176498648433774
Mount Barker,2024-05-24,678800.0,1.0176498648433774
Mount Burr,2023-08-22,187500.0,0.0
Mount Burr,2023-09-19,187500.0,0.0
Mount Burr,2023-09-28,187500.0,0.0
Mount Burr,2023-10-17,242300.0,0.0
Mount Burr,2023-10-23,242300.0,0.0
Mount Burr,2023-11-11,242300.0,0.0
Mount Burr,2024-05-24,238600.0,0.0
Mount Compass,2023-08-22,720300.0,-8.76023878939331
Mount Compass,2023-09-19,657200.0,-8.76023878939331
Mount Compass,2023-09-28,657200.0,-8.76023878939331
Mount Compass,2023-10-17,657200.0,-8.76023878939331
Mount Compass,2023-10-23,657200.0,-8.76023878939331
Mount Compass,2023-11-11,657200.0,-8.76023878939331
Mount Compass,2024-05-24,718200.0,-8.76023878939331
Mount Gambier,2023-08-22,403500.0,1.0656753407682775
Mount Gambier,2023-09-19,407800.0,1.0656753407682775
Mount Gambier,2023-09-28,407800.0,1.0656753407682775
Mount Gambier,2023-10-17,411400.0,1.0656753407682775
Mount Gambier,2023-10-23,411400.0,1.0656753407682775
Mount Gambier,2023-11-11,411400.0,1.0656753407682775
Mount Gambier,2024-05-24,476200.0,1.0656753407682775
Mount George,2023-08-22,696600.0,0.0
Mount George,2023-09-19,696600.0,0.0
Mount George,2023-09-28,696600.0,0.0
Mount George,2023-10-17,696600.0,0.0
Mount George,2023-10-23,696600.0,0.0
Mount George,2023-11-11,696600.0,0.0
Mount George,2024-05-24,696600.0,0.0
Mount Osmond,2023-08-22,1227500.0,-3.641547861507128
Mount Osmond,2023-09-19,1182800.0,-3.641547861507128
Mount Osmond,2023-09-28,1182800.0,-3.641547861507128
Mount Osmond,2023-10-17,1182800.0,-3.641547861507128
Mount Osmond,2023-10-23,1182800.0,-3.641547861507128
Mount Osmond,2023-11-11,1182800.0,-3.641547861507128
Mount Osmond,2024-05-24,1182800.0,-3.641547861507128
Mount Pleasant,2023-08-22,518600.0,-13.632857693790976
Mount Pleasant,2023-09-19,447900.0,-13.632857693790976
Mount Pleasant,2023-09-28,447900.0,-13.632857693790976
Mount Pleasant,2023-10-17,446700.0,-13.632857693790976
Mount Pleasant,2023-10-23,446700.0,-13.632857693790976
Mount Pleasant,2023-11-11,446700.0,-13.632857693790976
Mount Pleasant,2024-05-24,580100.0,-13.632857693790976
Mount Torrens,2023-08-22,647600.0,6.269302038295244
Mount Torrens,2023-09-19,688200.0,6.269302038295244
Mount Torrens,2023-09-28,688200.0,6.269302038295244
Mount Torrens,2023-10-17,688200.0,6.269302038295244
Mount Torrens,2023-10-23,688200.0,6.269302038295244
Mount Torrens,2023-11-11,688200.0,6.269302038295244
Mount Torrens,2024-05-24,815900.0,6.269302038295244
Mundulla,2023-08-22,441600.0,0.0
Mundulla,2023-09-19,441600.0,0.0
Mundulla,2023-09-28,441600.0,0.0
Mundulla,2023-10-17,441600.0,0.0
Mundulla,2023-10-23,441600.0,0.0
Mundulla,2023-11-11,441600.0,0.0
Mundulla,2024-05-24,441600.0,0.0
Munno Para,2023-08-22,409000.0,1.980440097799511
Munno Para,2023-09-19,417100.0,1.980440097799511
Munno Para,2023-09-28,417100.0,1.980440097799511
Munno Para,2023-10-17,425000.0,1.980440097799511
Munno Para,2023-10-23,425000.0,1.980440097799511
Munno Para,2023-11-11,425000.0,1.980440097799511
Munno Para,2024-05-24,498100.0,1.980440097799511
Munno Para West,2023-08-22,448200.0,2.5211958946898703
Munno Para West,2023-09-19,459500.0,2.5211958946898703
Munno Para West,2023-09-28,459500.0,2.5211958946898703
Munno Para West,2023-10-17,468700.0,2.5211958946898703
Munno Para West,2023-10-23,468700.0,2.5211958946898703
Munno Para West,2023-11-11,468700.0,2.5211958946898703
Munno Para West,2024-05-24,529300.0,2.5211958946898703
Murbko,2023-08-22,673300.0,0.0
Murbko,2023-09-19,673300.0,0.0
Murbko,2023-09-28,673300.0,0.0
Murbko,2023-10-17,673300.0,0.0
Murbko,2023-10-23,673300.0,0.0
Murbko,2023-11-11,673300.0,0.0
Murbko,2024-05-24,673300.0,0.0
Murray Bridge,2023-08-22,391500.0,2.0434227330779056
Murray Bridge,2023-09-19,399500.0,2.0434227330779056
Murray Bridge,2023-09-28,399500.0,2.0434227330779056
Murray Bridge,2023-10-17,404300.0,2.0434227330779056
Murray Bridge,2023-10-23,404300.0,2.0434227330779056
Murray Bridge,2023-11-11,404300.0,2.0434227330779056
Murray Bridge,2024-05-24,453700.0,2.0434227330779056
Murray Bridge East,2023-08-22,520200.0,8.342945021145713
Murray Bridge East,2023-09-19,563600.0,8.342945021145713
Murray Bridge East,2023-09-28,563600.0,8.342945021145713
Murray Bridge East,2023-10-17,563600.0,8.342945021145713
Murray Bridge East,2023-10-23,563600.0,8.342945021145713
Murray Bridge East,2023-11-11,563600.0,8.342945021145713
Murray Bridge East,2024-05-24,628800.0,8.342945021145713
Murray Bridge South,2023-08-22,386200.0,0.0
Murray Bridge South,2023-09-19,386200.0,0.0
Murray Bridge South,2023-09-28,386200.0,0.0
Murray Bridge South,2023-10-17,386200.0,0.0
Murray Bridge South,2023-10-23,386200.0,0.0
Murray Bridge South,2023-11-11,386200.0,0.0
Murray Bridge South,2024-05-24,386200.0,0.0
Mylor,2023-08-22,1409500.0,1.4544164597374956
Mylor,2023-09-19,1430000.0,1.4544164597374956
Mylor,2023-09-28,1430000.0,1.4544164597374956
Mylor,2023-10-17,1430000.0,1.4544164597374956
Mylor,2023-10-23,1430000.0,1.4544164597374956
Mylor,2023-11-11,1430000.0,1.4544164597374956
Mylor,2024-05-24,1382500.0,1.4544164597374956
Mypolonga,2023-08-22,567500.0,0.0
Mypolonga,2023-09-19,567500.0,0.0
Mypolonga,2023-09-28,567500.0,0.0
Mypolonga,2023-10-17,567500.0,0.0
Mypolonga,2023-10-23,567500.0,0.0
Mypolonga,2023-11-11,567500.0,0.0
Mypolonga,2024-05-24,440000.0,0.0
Myponga,2023-08-22,524000.0,0.0
Myponga,2023-09-19,524000.0,0.0
Myponga,2023-09-28,524000.0,0.0
Myponga,2023-10-17,524000.0,0.0
Myponga,2023-10-23,524000.0,0.0
Myponga,2023-11-11,524000.0,0.0
Myponga,2024-05-24,691700.0,0.0
Myrtle Bank,2023-08-22,1603700.0,-7.17715283407121
Myrtle Bank,2023-09-19,1488600.0,-7.17715283407121
