suburb,price,timestamp,pct_change
Miranda,196600.0,2023-09-19,0.0000
Miranda,196600.0,2023-09-28,0.0000
Miranda,196600.0,2023-10-17,0.0000
Miranda,196600.0,2023-10-23,0.0000
Miranda,196600.0,2023-11-11,0.0000
Miranda,196600.0,2024-05-24,0.0000
Mitcham,1518000.0,2023-08-22,nan
Mitcham,1260900.0,2023-09-19,-16.9368
Mitcham,1260900.0,2023-09-28,0.0000
Mitcham,1260900.0,2023-10-17,0.0000
Mitcham,1260900.0,2023-10-23,0.0000
Mitcham,1260900.0,2023-11-11,0.0000
Mitcham,1261700.0,2024-05-24,0.0634
Mitchell Park,649800.0,2023-08-22,nan
Mitchell Park,643000.0,2023-09-19,-1.0465
Mitchell Park,643000.0,2023-09-28,0.0000
Mitchell Park,648100.0,2023-10-17,0.7932
Mitchell Park,648100.0,2023-10-23,0.0000
Mitchell Park,648100.0,2023-11-11,0.0000
Mitchell Park,691600.0,2024-05-24,6.7119
Moana,721400.0,2023-08-22,nan
Moana,763000.0,2023-09-19,5.7666
Moana,763000.0,2023-09-28,0.0000
Moana,763000.0,2023-10-17,0.0000
Moana,763000.0,2023-10-23,0.0000
Moana,763000.0,2023-11-11,0.0000
Moana,841100.0,2024-05-24,10.2359
Moculta,583300.0,2023-08-22,nan
Moculta,511000.0,2023-09-19,-12.3950
Moculta,511000.0,2023-09-28,0.0000
Moculta,511000.0,2023-10-17,0.0000
Moculta,511000.0,2023-10-23,0.0000
Moculta,511000.0,2023-11-11,0.0000
Moculta,377000.0,2024-05-24,-26.2231
Modbury,596900.0,2023-08-22,nan
Modbury,604900.0,2023-09-19,1.3403
Modbury,604900.0,2023-09-28,0.0000
Modbury,610300.0,2023-10-17,0.8927
Modbury,610300.0,2023-10-23,0.0000
Modbury,610300.0,2023-11-11,0.0000
Modbury,680600.0,2024-05-24,11.5189
Modbury Heights,653200.0,2023-08-22,nan
Modbury Heights,653900.0,2023-09-19,0.1072
Modbury Heights,653900.0,2023-09-28,0.0000
Modbury Heights,655700.0,2023-10-17,0.2753
Modbury Heights,655700.0,2023-10-23,0.0000
Modbury Heights,655700.0,2023-11-11,0.0000
Modbury Heights,714800.0,2024-05-24,9.0133
Modbury North,608300.0,2023-08-22,nan
Modbury North,620100.0,2023-09-19,1.9398
Modbury North,620100.0,2023-09-28,0.0000
Modbury North,628800.0,2023-10-17,1.4030
Modbury North,628800.0,2023-10-23,0.0000
Modbury North,628800.0,2023-11-11,0.0000
Modbury North,691400.0,2024-05-24,9.9555
Monarto South,336100.0,2023-08-22,nan
Monarto South,336100.0,2023-09-19,0.0000
Monarto South,336100.0,2023-09-28,0.0000
Monarto South,336100.0,2023-10-17,0.0000
Monarto South,336100.0,2023-10-23,0.0000
Monarto South,336100.0,2023-11-11,0.0000
Monarto South,336100.0,2024-05-24,0.0000
Monash,513300.0,2023-08-22,nan
Monash,471000.0,2023-09-19,-8.2408
Monash,471000.0,2023-09-28,0.0000
Monash,471000.0,2023-10-17,0.0000
Monash,471000.0,2023-10-23,0.0000
Monash,471000.0,2023-11-11,0.0000
Monash,348700.0,2024-05-24,-25.9660
Montacute,558100.0,2023-08-22,nan
Montacute,558100.0,2023-09-19,0.0000
Montacute,558100.0,2023-09-28,0.0000
Montacute,558100.0,2023-10-17,0.0000
Montacute,558100.0,2023-10-23,0.0000
Montacute,558100.0,2023-11-11,0.0000
Montacute,558100.0,2024-05-24,0.0000
Moonta,438700.0,2023-08-22,nan
Moonta,362400.0,2023-09-19,-17.3923
Moonta,362400.0,2023-09-28,0.0000
Moonta,362400.0,2023-10-17,0.0000
Moonta,362400.0,2023-10-23,0.0000
Moonta,362400.0,2023-11-11,0.0000
Moonta,418500.0,2024-05-24,15.4801
Moonta Bay,473600.0,2023-08-22,nan
Moonta Bay,496700.0,2023-09-19,4.8775
Moonta Bay,496700.0,2023-09-28,0.0000
Moonta Bay,506400.0,2023-10-17,1.9529
Moonta Bay,506400.0,2023-10-23,0.0000
Moonta Bay,506400.0,2023-11-11,0.0000
Moonta Bay,557700.0,2024-05-24,10.1303
Moonta Mines,253300.0,2023-08-22,nan
Moonta Mines,206700.0,2023-09-19,-18.3972
Moonta Mines,206700.0,2023-09-28,0.0000
Moonta Mines,206700.0,2023-10-17,0.0000
Moonta Mines,206700.0,2023-10-23,0.0000
Moonta Mines,206700.0,2023-11-11,0.0000
Moonta Mines,199600.0,2024-05-24,-3.4349
Moorak,498300.0,2023-08-22,nan
Moorak,498300.0,2023-09-19,0.0000
Moorak,498300.0,2023-09-28,0.0000
Moorak,498300.0,2023-10-17,0.0000
Moorak,498300.0,2023-10-23,0.0000
Moorak,498300.0,2023-11-11,0.0000
Moorak,779600.0,2024-05-24,56.4519
Moorook,290000.0,2023-08-22,nan
Moorook,290000.0,2023-09-19,0.0000
Moorook,290000.0,2023-09-28,0.0000
Moorook,290000.0,2023-10-17,0.0000
Moorook,290000.0,2023-10-23,0.0000
Moorook,290000.0,2023-11-11,0.0000
Moorook,290000.0,2024-05-24,0.0000
Morgan,477500.0,2023-08-22,nan
Morgan,245400.0,2023-09-19,-48.6073
Morgan,245400.0,2023-09-28,0.0000
Morgan,245400.0,2023-10-17,0.0000
Morgan,245400.0,2023-10-23,0.0000
Morgan,245400.0,2023-11-11,0.0000
Morgan,277300.0,2024-05-24,12.9992
Morphett Vale,526600.0,2023-08-22,nan
Morphett Vale,528400.0,2023-09-19,0.3418
Morphett Vale,528400.0,2023-09-28,0.0000
Morphett Vale,530500.0,2023-10-17,0.3974
Morphett Vale,530500.0,2023-10-23,0.0000
Morphett Vale,530500.0,2023-11-11,0.0000
Morphett Vale,587400.0,2024-05-24,10.7257
Morphettville,703300.0,2023-08-22,nan
Morphettville,733100.0,2023-09-19,4.2372
Morphettville,733100.0,2023-09-28,0.0000
Morphettville,749800.0,2023-10-17,2.2780
Morphettville,749800.0,2023-10-23,0.0000
Morphettville,749800.0,2023-11-11,0.0000
Morphettville,830800.0,2024-05-24,10.8029
Mount Barker,628900.0,2023-08-22,nan
Mount Barker,635300.0,2023-09-19,1.0176
Mount Barker,635300.0,2023-09-28,0.0000
Mount Barker,638300.0,2023-10-17,0.4722
Mount Barker,638300.0,2023-10-23,0.0000
Mount Barker,638300.0,2023-11-11,0.0000
Mount Barker,678800.0,2024-05-24,6.3450
Mount Burr,187500.0,2023-08-22,nan
Mount Burr,187500.0,2023-09-19,0.0000
Mount Burr,187500.0,2023-09-28,0.0000
Mount Burr,242300.0,2023-10-17,29.2267
Mount Burr,242300.0,2023-10-23,0.0000
Mount Burr,242300.0,2023-11-11,0.0000
Mount Burr,238600.0,2024-05-24,-1.5270
Mount Compass,720300.0,2023-08-22,nan
Mount Compass,657200.0,2023-09-19,-8.7602
Mount Compass,657200.0,2023-09-28,0.0000
Mount Compass,657200.0,2023-10-17,0.0000
Mount Compass,657200.0,2023-10-23,0.0000
Mount Compass,657200.0,2023-11-11,0.0000
Mount Compass,718200.0,2024-05-24,9.2818
Mount Gambier,403500.0,2023-08-22,nan
Mount Gambier,407800.0,2023-09-19,1.0657
Mount Gambier,407800.0,2023-09-28,0.0000
Mount Gambier,411400.0,2023-10-17,0.8828
Mount Gambier,411400.0,2023-10-23,0.0000
Mount Gambier,411400.0,2023-11-11,0.0000
Mount Gambier,476200.0,2024-05-24,15.7511
Mount George,696600.0,2023-08-22,nan
Mount George,696600.0,2023-09-19,0.0000
Mount George,696600.0,2023-09-28,0.0000
Mount George,696600.0,2023-10-17,0.0000
Mount George,696600.0,2023-10-23,0.0000
Mount George,696600.0,2023-11-11,0.0000
Mount George,696600.0,2024-05-24,0.0000
Mount Osmond,1227500.0,2023-08-22,nan
Mount Osmond,1182800.0,2023-09-19,-3.6415
Mount Osmond,1182800.0,2023-09-28,0.0000
Mount Osmond,1182800.0,2023-10-17,0.0000
Mount Osmond,1182800.0,2023-10-23,0.0000
Mount Osmond,1182800.0,2023-11-11,0.0000
Mount Osmond,1182800.0,2024-05-24,0.0000
Mount Pleasant,518600.0,2023-08-22,nan
Mount Pleasant,447900.0,2023-09-19,-13.6329
Mount Pleasant,447900.0,2023-09-28,0.0000
Mount Pleasant,446700.0,2023-10-17,-0.2679
Mount Pleasant,446700.0,2023-10-23,0.0000
Mount Pleasant,446700.0,2023-11-11,0.0000
Mount Pleasant,580100.0,2024-05-24,29.8634
Mount Torrens,647600.0,2023-08-22,nan
Mount Torrens,688200.0,2023-09-19,6.2693
Mount Torrens,688200.0,2023-09-28,0.0000
Mount Torrens,688200.0,2023-10-17,0.0000
Mount Torrens,688200.0,2023-10-23,0.0000
Mount Torrens,688200.0,2023-11-11,0.0000
Mount Torrens,815900.0,2024-05-24,18.5557
Mundulla,441600.0,2023-08-22,nan
Mundulla,441600.0,2023-09-19,0.0000
Mundulla,441600.0,2023-09-28,0.0000
Mundulla,441600.0,2023-10-17,0.0000
Mundulla,441600.0,2023-10-23,0.0000
Mundulla,441600.0,2023-11-11,0.0000
Mundulla,441600.0,2024-05-24,0.0000
Munno Para,409000.0,2023-08-22,nan
Munno Para,417100.0,2023-09-19,1.9804
Munno Para,417100.0,2023-09-28,0.0000
Munno Para,425000.0,2023-10-17,1.8940
Munno Para,425000.0,2023-10-23,0.0000
Munno Para,425000.0,2023-11-11,0.0000
Munno Para,498100.0,2024-05-24,17.2000
Munno Para West,448200.0,2023-08-22,nan
Munno Para West,459500.0,2023-09-19,2.5212
Munno Para West,459500.0,2023-09-28,0.0000
Munno Para West,468700.0,2023-10-17,2.0022
Munno Para West,468700.0,2023-10-23,0.0000
Munno Para West,468700.0,2023-11-11,0.0000
Munno Para West,529300.0,2024-05-24,12.9294
Murbko,673300.0,2023-08-22,nan
Murbko,673300.0,2023-09-19,0.0000
Murbko,673300.0,2023-09-28,0.0000
Murbko,673300.0,2023-10-17,0.0000
Murbko,673300.0,2023-10-23,0.0000
Murbko,673300.0,2023-11-11,0.0000
Murbko,673300.0,2024-05-24,0.0000
Murray Bridge,391500.0,2023-08-22,nan
Murray Bridge,399500.0,2023-09-19,2.0434
Murray Bridge,399500.0,2023-09-28,0.0000
Murray Bridge,404300.0,2023-10-17,1.2015
Murray Bridge,404300.0,2023-10-23,0.0000
Murray Bridge,404300.0,2023-11-11,0.0000
Murray Bridge,453700.0,2024-05-24,12.2186
Murray Bridge East,520200.0,2023-08-22,nan
Murray Bridge East,563600.0,2023-09-19,8.3429
Murray Bridge East,563600.0,2023-09-28,0.0000
Murray Bridge East,563600.0,2023-10-17,0.0000
Murray Bridge East,563600.0,2023-10-23,0.0000
Murray Bridge East,563600.0,2023-11-11,0.0000
Murray Bridge East,628800.0,2024-05-24,11.5685
Murray Bridge South,386200.0,2023-08-22,nan
Murray Bridge South,386200.0,2023-09-19,0.0000
Murray Bridge South,386200.0,2023-09-28,0.0000
Murray Bridge South,386200.0,2023-10-17,0.0000
Murray Bridge South,386200.0,2023-10-23,0.0000
Murray Bridge South,386200.0,2023-11-11,0.0000
Murray Bridge South,386200.0,2024-05-24,0.0000
Mylor,1409500.0,2023-08-22,nan
Mylor,1430000.0,2023-09-19,1.4544
Mylor,1430000.0,2023-09-28,0.0000
Mylor,1430000.0,2023-10-17,0.0000
Mylor,1430000.0,2023-10-23,0.0000
Mylor,1430000.0,2023-11-11,0.0000
Mylor,1382500.0,2024-05-24,-3.3217
Mypolonga,567500.0,2023-08-22,nan
Mypolonga,567500.0,2023-09-19,0.0000
Mypolonga,567500.0,2023-09-28,0.0000
Mypolonga,567500.0,2023-10-17,0.0000
Mypolonga,567500.0,2023-10-23,0.0000
Mypolonga,567500.0,2023-11-11,0.0000
Mypolonga,440000.0,2024-05-24,-22.4670
Myponga,524000.0,2023-08-22,nan
Myponga,524000.0,2023-09-19,0.0000
Myponga,524000.0,2023-09-28,0.0000
Myponga,524000.0,2023-10-17,0.0000
Myponga,524000.0,2023-10-23,0.0000
Myponga,524000.0,2023-11-11,0.0000
Myponga,691700.0,2024-05-24,32.0038
Myrtle Bank,1603700.0,2023-08-22,nan
Myrtle Bank,1488600.0,2023-09-19,-7.1772
Myrtle Bank,1488600.0,2023-09-28,0.0000
Myrtle Bank,1474200.0,2023-10-17,-0.9674
Myrtle Bank,1474200.0,2023-10-23,0.0000
Myrtle Bank,1474200.0,2023-11-11,0.0000
Myrtle Bank,1627000.0,2024-05-24,10.3649
Nailsworth,1141900.0,2023-08-22,nan
Nailsworth,1153800.0,2023-09-19,1.0421
Nailsworth,1153800.0,2023-09-28,0.0000
Nailsworth,1153800.0,2023-10-17,0.0000
Nailsworth,1153800.0,2023-10-23,0.0000
Nailsworth,1153800.0,2023-11-11,0.0000
Nailsworth,1145000.0,2024-05-24,-0.7627
Nairne,608400.0,2023-08-22,nan
Nairne,596800.0,2023-09-19,-1.9066
Nairne,596800.0,2023-09-28,0.0000
Nairne,598900.0,2023-10-17,0.3519
Nairne,598900.0,2023-10-23,0.0000
Nairne,598900.0,2023-11-11,0.0000
Nairne,679600.0,2024-05-24,13.4747
Nangkita,562300.0,2023-08-22,nan
Nangkita,562300.0,2023-09-19,0.0000
Nangkita,562300.0,2023-09-28,0.0000
Nangkita,562300.0,2023-10-17,0.0000
Nangkita,562300.0,2023-10-23,0.0000
Nangkita,562300.0,2023-11-11,0.0000
Nangkita,562300.0,2024-05-24,0.0000
Nangwarry,190000.0,2023-08-22,nan
Nangwarry,213000.0,2023-09-19,12.1053
Nangwarry,213000.0,2023-09-28,0.0000
Nangwarry,213000.0,2023-10-17,0.0000
Nangwarry,213000.0,2023-10-23,0.0000
Nangwarry,213000.0,2023-11-11,0.0000
Nangwarry,243300.0,2024-05-24,14.2254
Napperby,404600.0,2023-08-22,nan
Napperby,404600.0,2023-09-19,0.0000
Napperby,404600.0,2023-09-28,0.0000
Napperby,404600.0,2023-10-17,0.0000
Napperby,404600.0,2023-10-23,0.0000
Napperby,404600.0,2023-11-11,0.0000
Napperby,358300.0,2024-05-24,-11.4434
Naracoorte,343700.0,2023-08-22,nan
Naracoorte,353500.0,2023-09-19,2.8513
Naracoorte,353500.0,2023-09-28,0.0000
Naracoorte,347600.0,2023-10-17,-1.6690
Naracoorte,347600.0,2023-10-23,0.0000
Naracoorte,347600.0,2023-11-11,0.0000
Naracoorte,383300.0,2024-05-24,10.2704
Nene Valley,394600.0,2023-08-22,nan
Nene Valley,394600.0,2023-09-19,0.0000
Nene Valley,394600.0,2023-09-28,0.0000
Nene Valley,394600.0,2023-10-17,0.0000
Nene Valley,394600.0,2023-10-23,0.0000
Nene Valley,394600.0,2023-11-11,0.0000
Nene Valley,394600.0,2024-05-24,0.0000
Nepean Bay,301300.0,2023-08-22,nan
Nepean Bay,365600.0,2023-09-19,21.3409
Nepean Bay,365600.0,2023-09-28,0.0000
Nepean Bay,365600.0,2023-10-17,0.0000
Nepean Bay,365600.0,2023-10-23,0.0000
Nepean Bay,365600.0,2023-11-11,0.0000
Nepean Bay,365600.0,2024-05-24,0.0000
Netherby,1368100.0,2023-08-22,nan
Netherby,1346800.0,2023-09-19,-1.5569
Netherby,1346800.0,2023-09-28,0.0000
Netherby,1346800.0,2023-10-17,0.0000
Netherby,1346800.0,2023-10-23,0.0000
Netherby,1346800.0,2023-11-11,0.0000
Netherby,1463400.0,2024-05-24,8.6576
Netley,789300.0,2023-08-22,nan
Netley,803600.0,2023-09-19,1.8117
Netley,803600.0,2023-09-28,0.0000
Netley,800400.0,2023-10-17,-0.3982
Netley,800400.0,2023-10-23,0.0000
Netley,800400.0,2023-11-11,0.0000
Netley,862000.0,2024-05-24,7.6962
New Port,647700.0,2023-08-22,nan
New Port,615500.0,2023-09-19,-4.9714
New Port,615500.0,2023-09-28,0.0000
New Port,615500.0,2023-10-17,0.0000
New Port,615500.0,2023-10-23,0.0000
New Port,615500.0,2023-11-11,0.0000
New Port,710200.0,2024-05-24,15.3859
New Town,334000.0,2023-08-22,nan
New Town,348500.0,2023-09-19,4.3413
New Town,348500.0,2023-09-28,0.0000
New Town,348500.0,2023-10-17,0.0000
New Town,348500.0,2023-10-23,0.0000
New Town,348500.0,2023-11-11,0.0000
New Town,349800.0,2024-05-24,0.3730
Newton,764900.0,2023-08-22,nan
Newton,785400.0,2023-09-19,2.6801
Newton,785400.0,2023-09-28,0.0000
Newton,778000.0,2023-10-17,-0.9422
Newton,778000.0,2023-10-23,0.0000
Newton,778000.0,2023-11-11,0.0000
Newton,831200.0,2024-05-24,6.8380
Nildottie,296600.0,2023-08-22,nan
Nildottie,296600.0,2023-09-19,0.0000
Nildottie,296600.0,2023-09-28,0.0000
Nildottie,296600.0,2023-10-17,0.0000
Nildottie,296600.0,2023-10-23,0.0000
Nildottie,296600.0,2023-11-11,0.0000
Nildottie,296600.0,2024-05-24,0.0000
Noarlunga Centre,502300.0,2023-08-22,nan
Noarlunga Centre,502300.0,2023-09-19,0.0000
Noarlunga Centre,502300.0,2023-09-28,0.0000
Noarlunga Centre,502300.0,2023-10-17,0.0000
Noarlunga Centre,502300.0,2023-10-23,0.0000
Noarlunga Centre,502300.0,2023-11-11,0.0000
Noarlunga Centre,502300.0,2024-05-24,0.0000
Noarlunga Downs,569600.0,2023-08-22,nan
Noarlunga Downs,605600.0,2023-09-19,6.3202
Noarlunga Downs,605600.0,2023-09-28,0.0000
Noarlunga Downs,603100.0,2023-10-17,-0.4128
Noarlunga Downs,603100.0,2023-10-23,0.0000
Noarlunga Downs,603100.0,2023-11-11,0.0000
Noarlunga Downs,659500.0,2024-05-24,9.3517
Normanville,676000.0,2023-08-22,nan
Normanville,648500.0,2023-09-19,-4.0680
Normanville,648500.0,2023-09-28,0.0000
Normanville,647100.0,2023-10-17,-0.2159
Normanville,647100.0,2023-10-23,0.0000
Normanville,647100.0,2023-11-11,0.0000
Normanville,714500.0,2024-05-24,10.4157
North Adelaide,1188300.0,2023-08-22,nan
North Adelaide,1291300.0,2023-09-19,8.6678
North Adelaide,1291300.0,2023-09-28,0.0000
North Adelaide,1311800.0,2023-10-17,1.5875
North Adelaide,1311800.0,2023-10-23,0.0000
North Adelaide,1311800.0,2023-11-11,0.0000
North Adelaide,1406700.0,2024-05-24,7.2343
North Beach,491200.0,2023-08-22,nan
North Beach,515400.0,2023-09-19,4.9267
North Beach,515400.0,2023-09-28,0.0000
North Beach,515400.0,2023-10-17,0.0000
North Beach,515400.0,2023-10-23,0.0000
North Beach,515400.0,2023-11-11,0.0000
North Beach,535100.0,2024-05-24,3.8223
North Brighton,1236700.0,2023-08-22,nan
North Brighton,1186400.0,2023-09-19,-4.0673
North Brighton,1186400.0,2023-09-28,0.0000
North Brighton,1254400.0,2023-10-17,5.7316
North Brighton,1254400.0,2023-10-23,0.0000
North Brighton,1254400.0,2023-11-11,0.0000
North Brighton,1296300.0,2024-05-24,3.3402
North Haven,741300.0,2023-08-22,nan
North Haven,743500.0,2023-09-19,0.2968
North Haven,743500.0,2023-09-28,0.0000
North Haven,750900.0,2023-10-17,0.9953
North Haven,750900.0,2023-10-23,0.0000
North Haven,750900.0,2023-11-11,0.0000
North Haven,817300.0,2024-05-24,8.8427
North Moonta,264500.0,2023-08-22,nan
North Moonta,264500.0,2023-09-19,0.0000
North Moonta,264500.0,2023-09-28,0.0000
North Moonta,264500.0,2023-10-17,0.0000
North Moonta,264500.0,2023-10-23,0.0000
North Moonta,264500.0,2023-11-11,0.0000
North Moonta,264500.0,2024-05-24,0.0000
North Plympton,790100.0,2023-08-22,nan
North Plympton,785400.0,2023-09-19,-0.5949
North Plympton,785400.0,2023-09-28,0.0000
North Plympton,780800.0,2023-10-17,-0.5857
North Plympton,780800.0,2023-10-23,0.0000
North Plympton,780800.0,2023-11-11,0.0000
North Plympton,835200.0,2024-05-24,6.9672
North Shields,438500.0,2023-08-22,nan
North Shields,438500.0,2023-09-19,0.0000
North Shields,438500.0,2023-09-28,0.0000
North Shields,438500.0,2023-10-17,0.0000
North Shields,438500.0,2023-10-23,0.0000
North Shields,438500.0,2023-11-11,0.0000
North Shields,438500.0,2024-05-24,0.0000
Northern Heights,233300.0,2023-08-22,nan
Northern Heights,233300.0,2023-09-19,0.0000
Northern Heights,233300.0,2023-09-28,0.0000
Northern Heights,233300.0,2023-10-17,0.0000
Northern Heights,233300.0,2023-10-23,0.0000
Northern Heights,233300.0,2023-11-11,0.0000
Northern Heights,233300.0,2024-05-24,0.0000
Northfield,673800.0,2023-08-22,nan
Northfield,694100.0,2023-09-19,3.0128
Northfield,694100.0,2023-09-28,0.0000
Northfield,689200.0,2023-10-17,-0.7060
Northfield,689200.0,2023-10-23,0.0000
Northfield,689200.0,2023-11-11,0.0000
Northfield,772300.0,2024-05-24,12.0575
Northgate,794100.0,2023-08-22,nan
Northgate,800100.0,2023-09-19,0.7556
Northgate,800100.0,2023-09-28,0.0000
Northgate,798600.0,2023-10-17,-0.1875
Northgate,798600.0,2023-10-23,0.0000
Northgate,798600.0,2023-11-11,0.0000
Northgate,850800.0,2024-05-24,6.5364
Norton Summit,976600.0,2023-08-22,nan
Norton Summit,976600.0,2023-09-19,0.0000
Norton Summit,976600.0,2023-09-28,0.0000
Norton Summit,976600.0,2023-10-17,0.0000
Norton Summit,976600.0,2023-10-23,0.0000
Norton Summit,976600.0,2023-11-11,0.0000
Norton Summit,976600.0,2024-05-24,0.0000
Norwood,1134800.0,2023-08-22,nan
Norwood,1114100.0,2023-09-19,-1.8241
Norwood,1114100.0,2023-09-28,0.0000
Norwood,1114100.0,2023-10-17,0.0000
Norwood,1114100.0,2023-10-23,0.0000
Norwood,1114100.0,2023-11-11,0.0000
Norwood,1170700.0,2024-05-24,5.0803
Novar Gardens,952000.0,2023-08-22,nan
Novar Gardens,1012900.0,2023-09-19,6.3971
Novar Gardens,1012900.0,2023-09-28,0.0000
Novar Gardens,1025400.0,2023-10-17,1.2341
Novar Gardens,1025400.0,2023-10-23,0.0000
Novar Gardens,1025400.0,2023-11-11,0.0000
Novar Gardens,1042200.0,2024-05-24,1.6384
Nuriootpa,489100.0,2023-08-22,nan
Nuriootpa,489200.0,2023-09-19,0.0204
Nuriootpa,489200.0,2023-09-28,0.0000
Nuriootpa,492000.0,2023-10-17,0.5724
Nuriootpa,492000.0,2023-10-23,0.0000
Nuriootpa,492000.0,2023-11-11,0.0000
Nuriootpa,533300.0,2024-05-24,8.3943
O'Halloran Hill,629500.0,2023-08-22,nan
O'Halloran Hill,630600.0,2023-09-19,0.1747
O'Halloran Hill,630600.0,2023-09-28,0.0000
O'Halloran Hill,630600.0,2023-10-17,0.0000
O'Halloran Hill,630600.0,2023-10-23,0.0000
O'Halloran Hill,630600.0,2023-11-11,0.0000
O'Halloran Hill,709400.0,2024-05-24,12.4960
O'Sullivan Beach,520500.0,2023-08-22,nan
O'Sullivan Beach,542200.0,2023-09-19,4.1691
O'Sullivan Beach,542200.0,2023-09-28,0.0000
O'Sullivan Beach,541500.0,2023-10-17,-0.1291
O'Sullivan Beach,541500.0,2023-10-23,0.0000
O'Sullivan Beach,541500.0,2023-11-11,0.0000
O'Sullivan Beach,607600.0,2024-05-24,12.2068
Oakbank,1094400.0,2023-08-22,nan
Oakbank,1094400.0,2023-09-19,0.0000
Oakbank,1094400.0,2023-09-28,0.0000
Oakbank,1094400.0,2023-10-17,0.0000
Oakbank,1094400.0,2023-10-23,0.0000
Oakbank,1094400.0,2023-11-11,0.0000
Oakbank,1217000.0,2024-05-24,11.2025
Oakden,624600.0,2023-08-22,nan
Oakden,615200.0,2023-09-19,-1.5050
Oakden,615200.0,2023-09-28,0.0000
Oakden,618000.0,2023-10-17,0.4551
Oakden,618000.0,2023-10-23,0.0000
Oakden,618000.0,2023-11-11,0.0000
Oakden,633900.0,2024-05-24,2.5728
Oaklands Park,636500.0,2023-08-22,nan
Oaklands Park,661400.0,2023-09-19,3.9120
Oaklands Park,661400.0,2023-09-28,0.0000
Oaklands Park,661400.0,2023-10-17,0.0000
Oaklands Park,661400.0,2023-10-23,0.0000
Oaklands Park,661400.0,2023-11-11,0.0000
Oaklands Park,724500.0,2024-05-24,9.5404
Ob Flat,439600.0,2023-08-22,nan
Ob Flat,439600.0,2023-09-19,0.0000
Ob Flat,439600.0,2023-09-28,0.0000
Ob Flat,439600.0,2023-10-17,0.0000
Ob Flat,439600.0,2023-10-23,0.0000
Ob Flat,439600.0,2023-11-11,0.0000
Ob Flat,652300.0,2024-05-24,48.3849
Old Noarlunga,622900.0,2023-08-22,nan
Old Noarlunga,624900.0,2023-09-19,0.3211
Old Noarlunga,624900.0,2023-09-28,0.0000
Old Noarlunga,624900.0,2023-10-17,0.0000
Old Noarlunga,624900.0,2023-10-23,0.0000
Old Noarlunga,624900.0,2023-11-11,0.0000
Old Noarlunga,753900.0,2024-05-24,20.6433
Old Reynella,598000.0,2023-08-22,nan
Old Reynella,602600.0,2023-09-19,0.7692
Old Reynella,602600.0,2023-09-28,0.0000
Old Reynella,605500.0,2023-10-17,0.4812
Old Reynella,605500.0,2023-10-23,0.0000
Old Reynella,605500.0,2023-11-11,0.0000
Old Reynella,669200.0,2024-05-24,10.5202
One Tree Hill,961000.0,2023-08-22,nan
One Tree Hill,974100.0,2023-09-19,1.3632
One Tree Hill,974100.0,2023-09-28,0.0000
One Tree Hill,967100.0,2023-10-17,-0.7186
One Tree Hill,967100.0,2023-10-23,0.0000
One Tree Hill,967100.0,2023-11-11,0.0000
One Tree Hill,998500.0,2024-05-24,3.2468
Onkaparinga Hills,766900.0,2023-08-22,nan
Onkaparinga Hills,846900.0,2023-09-19,10.4316
Onkaparinga Hills,846900.0,2023-09-28,0.0000
Onkaparinga Hills,831300.0,2023-10-17,-1.8420
Onkaparinga Hills,831300.0,2023-10-23,0.0000
Onkaparinga Hills,831300.0,2023-11-11,0.0000
Onkaparinga Hills,881900.0,2024-05-24,6.0869
Orroroo,226000.0,2023-08-22,nan
Orroroo,226000.0,2023-09-19,0.0000
Orroroo,226000.0,2023-09-28,0.0000
Orroroo,226000.0,2023-10-17,0.0000
Orroroo,226000.0,2023-10-23,0.0000
Orroroo,226000.0,2023-11-11,0.0000
Orroroo,234000.0,2024-05-24,3.5398
Osborne,600000.0,2023-08-22,nan
Osborne,616200.0,2023-09-19,2.7000
Osborne,616200.0,2023-09-28,0.0000
Osborne,622100.0,2023-10-17,0.9575
Osborne,622100.0,2023-10-23,0.0000
Osborne,622100.0,2023-11-11,0.0000
Osborne,677600.0,2024-05-24,8.9214
Ottoway,549000.0,2023-08-22,nan
Ottoway,572600.0,2023-09-19,4.2987
Ottoway,572600.0,2023-09-28,0.0000
Ottoway,576900.0,2023-10-17,0.7510
Ottoway,576900.0,2023-10-23,0.0000
Ottoway,576900.0,2023-11-11,0.0000
Ottoway,639700.0,2024-05-24,10.8858
Ovingham,954800.0,2023-08-22,nan
Ovingham,941600.0,2023-09-19,-1.3825
Ovingham,941600.0,2023-09-28,0.0000
Ovingham,941600.0,2023-10-17,0.0000
Ovingham,941600.0,2023-10-23,0.0000
Ovingham,941600.0,2023-11-11,0.0000
Ovingham,1093300.0,2024-05-24,16.1109
Owen,257500.0,2023-08-22,nan
Owen,269500.0,2023-09-19,4.6602
Owen,269500.0,2023-09-28,0.0000
Owen,269500.0,2023-10-17,0.0000
Owen,269500.0,2023-10-23,0.0000
Owen,269500.0,2023-11-11,0.0000
Owen,373300.0,2024-05-24,38.5158
Padthaway,125200.0,2023-08-22,nan
Padthaway,125200.0,2023-09-19,0.0000
Padthaway,125200.0,2023-09-28,0.0000
Padthaway,125200.0,2023-10-17,0.0000
Padthaway,125200.0,2023-10-23,0.0000
Padthaway,125200.0,2023-11-11,0.0000
Padthaway,125200.0,2024-05-24,0.0000
Palmer,205600.0,2023-08-22,nan
Palmer,205600.0,2023-09-19,0.0000
Palmer,205600.0,2023-09-28,0.0000
